"matrix.unlist.beta1_lst...nrow...length.beta1_lst...byrow...T."
0.00509000065392532
0.00184369479919193
-0.00454044670226797
0.00830931720336442
0.00117079633302941
0.0169924562178131
0.00290860835152216
-0.00785894273872524
-0.0227878029896116
-0.0103540711983161
0.00233304898192273
0.00134382016727462
0.0156893461566149
-0.0077563018028665
0.00599289651217456
0.0112878921585351
-0.00938804544066443
-0.00663117548833043
0.0105059117809439
0.00607658537330546
0.000799068414607215
0.0021071667251681
0.00905233151586723
0.00990526935288246
0.00630183782106163
-0.0205968948589232
-0.00671358046180406
0.00384067114106264
-0.000588949024770879
0.0121585803505961
-0.00925315444482976
0.00284592471853102
0.00258418669443017
-0.00599618900256625
-0.00545155459061788
0.00272097507005962
0.0137672658473662
-0.00274241544695466
0.00601620724457386
0.0257095508435274
0.0288078848018017
0.00303076586201693
-0.00101379113867968
0.013451169572138
0.019173943382513
0.000261241944861013
-0.0126304241304266
-0.000656745685606286
-0.0060299224445968
-0.00415912712663687
0.00667909294531758
-0.00667872499206624
-0.00813743966277268
-0.0146206670307477
0.0208645661646324
0.00389087372689953
-0.00698641986226827
-0.0089448472920579
0.0235490945974523
0.0142795297079025
-0.0100792407243614
0.000274588852410033
0.013001331737169
0.00737743966624065
0.0243720659228173
-0.0184729264083774
0.00696559635208208
0.00210315806408592
0.00612070354630835
0.00819847220014632
-0.0246307463230156
0.000935345062991549
0.00550990828483767
-0.0226096925385552
-0.00274266596731725
-0.0100390730249993
-0.00468624983504129
-0.0178733512332004
0.00708939102516069
0.00183968381740518
0.00838456459032992
-0.0235281810771971
-0.0104164334478355
-0.010505485728576
0.00664121222281058
-0.00563995132501304
0.0233221001859867
-0.00261424309465534
-0.0103773899744169
0.0092810959613962
-0.00656074521919512
-0.00769636214401392
-0.0100143522101136
0.0127625585921313
-0.00221133691769789
-0.024773454185455
-0.0117126372832233
0.00644133952590817
-0.00165099818898549
-0.00544499510685
-0.0086814257704926
-0.0185136607572728
-0.00887118140455413
-0.00298760064110411
1.0025340378282e-05
0.0100129111617279
0.0133901192413835
-0.00817058310716978
-0.0240558234914283
0.0110730559998592
-0.0013462808371105
0.00486942547687022
-0.0164710794091093
-0.0111758680965886
-0.0129628734214589
0.0115299485730623
-0.00609871566740821
-0.0034614394968988
-0.0234699612232665
0.00111816797519017
0.0141720087963252
0.0089134958880201
0.0244892669517678
-0.00962214489994797
0.0186139693295452
-0.0113161815079745
-0.00216383905220179
-0.00232085248896965
0.0209438234213284
-0.0013982083707856
0.00507961987813132
0.0173720203728089
